well_oligo	plate_oligo	cell_type	replicate	time_point	drug_dose	Combo	catalog_number	vehicle	dose_pattern	dose_character	dose	treatment	CAS.Number	M.w.	name	SMILES
plate3_A3	plate17	MCF7	rep1	24	S1107_1	plate3_A3plate17	S1107	FALSE	1	10000	10000	S1107	827318-97-8	474.55	Danusertib (PHA-739358)	CO[C@@H](C(=O)N1CC2=C(C1)C(NC(=O)C1=CC=C(C=C1)N1CCN(C)CC1)=NN2)C1=CC=CC=C1 |r,c:7,17,19,29,35,37,t:15,33|
plate4_A9	plate26	K562	rep2	24	S1107_1	plate4_A9plate26	S1107	FALSE	1	10000	10000	S1107	827318-97-8	474.55	Danusertib (PHA-739358)	CO[C@@H](C(=O)N1CC2=C(C1)C(NC(=O)C1=CC=C(C=C1)N1CCN(C)CC1)=NN2)C1=CC=CC=C1 |r,c:7,17,19,29,35,37,t:15,33|
plate4_A9	plate34	A549	rep2	24	S1107_1	plate4_A9plate34	S1107	FALSE	1	10000	10000	S1107	827318-97-8	474.55	Danusertib (PHA-739358)	CO[C@@H](C(=O)N1CC2=C(C1)C(NC(=O)C1=CC=C(C=C1)N1CCN(C)CC1)=NN2)C1=CC=CC=C1 |r,c:7,17,19,29,35,37,t:15,33|
plate4_A9	plate42	MCF7	rep2	24	S1107_1	plate4_A9plate42	S1107	FALSE	1	10000	10000	S1107	827318-97-8	474.55	Danusertib (PHA-739358)	CO[C@@H](C(=O)N1CC2=C(C1)C(NC(=O)C1=CC=C(C=C1)N1CCN(C)CC1)=NN2)C1=CC=CC=C1 |r,c:7,17,19,29,35,37,t:15,33|
plate8_B9	plate50	A549	rep1	72	S1122_4	plate8_B9plate50	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate10_B3	plate52	A549	rep2	72	S1122_4	plate10_B3plate52	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B9	plate2	K562	rep1	24	S1122_4	plate4_B9plate2	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B9	plate10	A549	rep1	24	S1122_4	plate4_B9plate10	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B9	plate18	MCF7	rep1	24	S1122_4	plate4_B9plate18	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B3	plate26	K562	rep2	24	S1122_4	plate4_B3plate26	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B3	plate34	A549	rep2	24	S1122_4	plate4_B3plate34	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B3	plate42	MCF7	rep2	24	S1122_4	plate4_B3plate42	S1122	FALSE	4	10	10	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate8_B3	plate50	A549	rep1	72	S1122_3	plate8_B3plate50	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate9_B9	plate51	A549	rep2	72	S1122_3	plate9_B9plate51	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B3	plate2	K562	rep1	24	S1122_3	plate4_B3plate2	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B3	plate10	A549	rep1	24	S1122_3	plate4_B3plate10	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B3	plate18	MCF7	rep1	24	S1122_3	plate4_B3plate18	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B9	plate25	K562	rep2	24	S1122_3	plate3_B9plate25	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B9	plate33	A549	rep2	24	S1122_3	plate3_B9plate33	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B9	plate41	MCF7	rep2	24	S1122_3	plate3_B9plate41	S1122	FALSE	3	100	100	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate2_B9	plate49	A549	rep1	72	S1122_2	plate2_B9plate49	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate9_B3	plate51	A549	rep2	72	S1122_2	plate9_B3plate51	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B9	plate1	K562	rep1	24	S1122_2	plate3_B9plate1	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B9	plate9	A549	rep1	24	S1122_2	plate3_B9plate9	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B9	plate17	MCF7	rep1	24	S1122_2	plate3_B9plate17	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B3	plate25	K562	rep2	24	S1122_2	plate3_B3plate25	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B3	plate33	A549	rep2	24	S1122_2	plate3_B3plate33	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B3	plate41	MCF7	rep2	24	S1122_2	plate3_B3plate41	S1122	FALSE	2	1000	1000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate2_B3	plate49	A549	rep1	72	S1122_1	plate2_B3plate49	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate10_B9	plate52	A549	rep2	72	S1122_1	plate10_B9plate52	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B3	plate1	K562	rep1	24	S1122_1	plate3_B3plate1	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B3	plate9	A549	rep1	24	S1122_1	plate3_B3plate9	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate3_B3	plate17	MCF7	rep1	24	S1122_1	plate3_B3plate17	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B9	plate26	K562	rep2	24	S1122_1	plate4_B9plate26	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B9	plate34	A549	rep2	24	S1122_1	plate4_B9plate34	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate4_B9	plate42	MCF7	rep2	24	S1122_1	plate4_B9plate42	S1122	FALSE	1	10000	10000	S1122	726169-73-9	396.44	Mocetinostat (MGCD0103)	NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1 |c:3,5,19,21,26,28,31,t:1,11,13,17,24|
plate8_B7	plate6	K562	rep1	24	S1124_4	plate8_B7plate6	S1124	FALSE	4	10	10	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B7	plate14	A549	rep1	24	S1124_4	plate8_B7plate14	S1124	FALSE	4	10	10	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B7	plate22	MCF7	rep1	24	S1124_4	plate8_B7plate22	S1124	FALSE	4	10	10	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B1	plate30	K562	rep2	24	S1124_4	plate8_B1plate30	S1124	FALSE	4	10	10	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B1	plate38	A549	rep2	24	S1124_4	plate8_B1plate38	S1124	FALSE	4	10	10	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B1	plate46	MCF7	rep2	24	S1124_4	plate8_B1plate46	S1124	FALSE	4	10	10	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B1	plate6	K562	rep1	24	S1124_3	plate8_B1plate6	S1124	FALSE	3	100	100	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B1	plate14	A549	rep1	24	S1124_3	plate8_B1plate14	S1124	FALSE	3	100	100	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B1	plate22	MCF7	rep1	24	S1124_3	plate8_B1plate22	S1124	FALSE	3	100	100	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B7	plate29	K562	rep2	24	S1124_3	plate7_B7plate29	S1124	FALSE	3	100	100	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B7	plate37	A549	rep2	24	S1124_3	plate7_B7plate37	S1124	FALSE	3	100	100	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B7	plate45	MCF7	rep2	24	S1124_3	plate7_B7plate45	S1124	FALSE	3	100	100	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B7	plate5	K562	rep1	24	S1124_2	plate7_B7plate5	S1124	FALSE	2	1000	1000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B7	plate13	A549	rep1	24	S1124_2	plate7_B7plate13	S1124	FALSE	2	1000	1000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B7	plate21	MCF7	rep1	24	S1124_2	plate7_B7plate21	S1124	FALSE	2	1000	1000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B1	plate29	K562	rep2	24	S1124_2	plate7_B1plate29	S1124	FALSE	2	1000	1000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B1	plate37	A549	rep2	24	S1124_2	plate7_B1plate37	S1124	FALSE	2	1000	1000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B1	plate45	MCF7	rep2	24	S1124_2	plate7_B1plate45	S1124	FALSE	2	1000	1000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B1	plate5	K562	rep1	24	S1124_1	plate7_B1plate5	S1124	FALSE	1	10000	10000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B1	plate13	A549	rep1	24	S1124_1	plate7_B1plate13	S1124	FALSE	1	10000	10000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate7_B1	plate21	MCF7	rep1	24	S1124_1	plate7_B1plate21	S1124	FALSE	1	10000	10000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B7	plate30	K562	rep2	24	S1124_1	plate8_B7plate30	S1124	FALSE	1	10000	10000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B7	plate38	A549	rep2	24	S1124_1	plate8_B7plate38	S1124	FALSE	1	10000	10000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_B7	plate46	MCF7	rep2	24	S1124_1	plate8_B7plate46	S1124	FALSE	1	10000	10000	S1124	1001350-96-4	461.49	BMS-754807	CC1(CCCN1C2=N[N]3C=CC=C3C(=N2)NC4=N[NH]C(=C4)C5CC5)C(=O)NC6=CC=C(F)N=C6
plate8_D7	plate6	K562	rep1	24	S1129_4	plate8_D7plate6	S1129	FALSE	4	10	10	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D7	plate14	A549	rep1	24	S1129_4	plate8_D7plate14	S1129	FALSE	4	10	10	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D7	plate22	MCF7	rep1	24	S1129_4	plate8_D7plate22	S1129	FALSE	4	10	10	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D1	plate30	K562	rep2	24	S1129_4	plate8_D1plate30	S1129	FALSE	4	10	10	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D1	plate38	A549	rep2	24	S1129_4	plate8_D1plate38	S1129	FALSE	4	10	10	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D1	plate46	MCF7	rep2	24	S1129_4	plate8_D1plate46	S1129	FALSE	4	10	10	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D1	plate6	K562	rep1	24	S1129_3	plate8_D1plate6	S1129	FALSE	3	100	100	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D1	plate14	A549	rep1	24	S1129_3	plate8_D1plate14	S1129	FALSE	3	100	100	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D1	plate22	MCF7	rep1	24	S1129_3	plate8_D1plate22	S1129	FALSE	3	100	100	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D7	plate29	K562	rep2	24	S1129_3	plate7_D7plate29	S1129	FALSE	3	100	100	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D7	plate37	A549	rep2	24	S1129_3	plate7_D7plate37	S1129	FALSE	3	100	100	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D7	plate45	MCF7	rep2	24	S1129_3	plate7_D7plate45	S1129	FALSE	3	100	100	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D7	plate5	K562	rep1	24	S1129_2	plate7_D7plate5	S1129	FALSE	2	1000	1000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D7	plate13	A549	rep1	24	S1129_2	plate7_D7plate13	S1129	FALSE	2	1000	1000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D7	plate21	MCF7	rep1	24	S1129_2	plate7_D7plate21	S1129	FALSE	2	1000	1000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D1	plate29	K562	rep2	24	S1129_2	plate7_D1plate29	S1129	FALSE	2	1000	1000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D1	plate37	A549	rep2	24	S1129_2	plate7_D1plate37	S1129	FALSE	2	1000	1000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D1	plate45	MCF7	rep2	24	S1129_2	plate7_D1plate45	S1129	FALSE	2	1000	1000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D1	plate5	K562	rep1	24	S1129_1	plate7_D1plate5	S1129	FALSE	1	10000	10000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D1	plate13	A549	rep1	24	S1129_1	plate7_D1plate13	S1129	FALSE	1	10000	10000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate7_D1	plate21	MCF7	rep1	24	S1129_1	plate7_D1plate21	S1129	FALSE	1	10000	10000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D7	plate30	K562	rep2	24	S1129_1	plate8_D7plate30	S1129	FALSE	1	10000	10000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
plate8_D7	plate38	A549	rep2	24	S1129_1	plate8_D7plate38	S1129	FALSE	1	10000	10000	S1129	1001645-58-4	506.02	SRT1720 HCl	Cl.O=C(NC1=CC=CC=C1C1=CN2C(CN3CCNCC3)=CSC2=N1)C1=NC2=CC=CC=C2N=C1 |c:5,7,21,25,32,34,37,t:3,10,28,30|
